trader_id,market_id,asset_id,trade_date,volume_mwh,price,trade_type,trade_timestamp
10,1,2,2025-03-11,456,122.31,SELL,2025-03-11 04:00:00
5,4,1,2025-08-26,390,85.71,SELL,2025-08-26 04:00:00
15,2,10,2025-04-09,106,43.84,BUY,2025-04-09 02:00:00
2,3,9,2025-12-19,393,128.53,SELL,2025-12-19 09:00:00
5,4,6,2025-09-27,105,53.01,BUY,2025-09-27 05:00:00
7,3,6,2025-10-21,163,76.15,BUY,2025-10-21 12:00:00
9,2,6,2025-08-18,203,75.34,BUY,2025-08-18 01:00:00
8,5,1,2025-07-09,443,82.85,SELL,2025-07-09 13:00:00
14,2,8,2025-09-21,52,148.14,SELL,2025-09-21 22:00:00
10,5,4,2025-09-08,369,92.32,SELL,2025-09-08 10:00:00
11,1,1,2025-07-25,15,98.98,SELL,2025-07-25 06:00:00
6,3,1,2025-09-10,250,72.56,SELL,2025-09-10 17:00:00
13,1,1,2025-04-01,239,116.01,SELL,2025-04-01 19:00:00
9,3,7,2025-07-26,26,195.68,BUY,2025-07-26 23:00:00
7,2,6,2025-01-27,159,103.2,SELL,2025-01-27 10:00:00
3,4,7,2025-06-01,485,79.51,BUY,2025-06-01 07:00:00
11,4,7,2025-07-14,139,156.75,BUY,2025-07-14 21:00:00
15,5,5,2025-04-03,89,206.11,BUY,2025-04-03 10:00:00
12,4,7,2025-02-27,131,162.44,BUY,2025-02-27 21:00:00
13,3,2,2025-06-28,289,116.35,BUY,2025-06-28 04:00:00
1,4,1,2025-02-22,226,82.15,SELL,2025-02-22 01:00:00
5,1,10,2025-11-15,45,105.49,BUY,2025-11-15 08:00:00
9,4,5,2025-08-27,262,87.92,SELL,2025-08-27 00:00:00
8,1,1,2025-02-21,419,118.15,BUY,2025-02-21 21:00:00
15,5,7,2025-12-10,497,108.55,SELL,2025-12-10 13:00:00
6,5,2,2025-01-19,397,119.47,SELL,2025-01-19 10:00:00
13,2,5,2025-10-18,214,69.68,BUY,2025-10-18 16:00:00
14,2,3,2025-07-14,393,140.0,BUY,2025-07-14 19:00:00
8,2,1,2025-11-28,79,86.58,SELL,2025-11-28 09:00:00
8,1,10,2025-07-02,367,107.92,BUY,2025-07-02 09:00:00
3,2,3,2025-10-22,44,46.31,SELL,2025-10-22 02:00:00
12,5,4,2025-02-04,49,92.01,BUY,2025-02-04 06:00:00
15,4,9,2025-05-03,436,91.29,SELL,2025-05-03 11:00:00
6,1,4,2025-10-23,295,72.11,BUY,2025-10-23 16:00:00
7,2,7,2025-08-29,444,83.24,BUY,2025-08-29 05:00:00
2,2,6,2025-02-12,73,102.01,SELL,2025-02-12 23:00:00
13,5,1,2025-01-24,375,115.46,BUY,2025-01-24 10:00:00
11,4,5,2025-01-15,216,90.77,BUY,2025-01-15 04:00:00
7,3,5,2025-07-10,435,96.94,SELL,2025-07-10 07:00:00
10,4,10,2025-11-24,436,82.11,BUY,2025-11-24 14:00:00
6,2,4,2025-04-06,256,71.7,BUY,2025-04-06 16:00:00
2,2,2,2025-01-10,412,137.43,SELL,2025-01-10 18:00:00
2,4,9,2025-08-05,222,138.18,BUY,2025-08-05 18:00:00
6,4,1,2025-02-23,299,154.82,SELL,2025-02-23 19:00:00
3,5,8,2025-07-16,277,85.0,BUY,2025-07-16 23:00:00
6,3,6,2025-12-30,358,128.48,BUY,2025-12-30 08:00:00
9,1,9,2025-05-03,460,95.08,SELL,2025-05-03 11:00:00
10,1,4,2025-08-15,348,124.07,SELL,2025-08-15 11:00:00
12,3,9,2025-10-18,359,112.66,BUY,2025-10-18 21:00:00
15,5,3,2025-08-13,257,84.81,SELL,2025-08-13 16:00:00
1,4,4,2025-11-29,22,50.34,BUY,2025-11-29 04:00:00
3,2,9,2025-02-21,96,120.75,SELL,2025-02-21 09:00:00
2,3,2,2025-04-27,180,55.86,BUY,2025-04-27 16:00:00
11,5,2,2025-04-26,196,75.87,SELL,2025-04-26 15:00:00
3,3,7,2025-09-09,217,123.42,BUY,2025-09-09 20:00:00
2,2,5,2025-05-26,137,68.85,BUY,2025-05-26 07:00:00
3,1,1,2025-11-04,416,91.83,SELL,2025-11-04 15:00:00
15,4,4,2025-06-10,146,112.54,BUY,2025-06-10 10:00:00
15,5,3,2025-07-28,316,61.76,SELL,2025-07-28 05:00:00
12,1,1,2025-02-07,417,69.04,SELL,2025-02-07 02:00:00
4,2,5,2025-09-04,55,66.63,SELL,2025-09-04 16:00:00
13,3,3,2025-02-19,291,98.99,SELL,2025-02-19 12:00:00
7,5,4,2025-08-24,101,77.85,SELL,2025-08-24 04:00:00
2,5,3,2025-01-31,120,148.91,BUY,2025-01-31 20:00:00
2,1,2,2025-02-27,460,75.66,SELL,2025-02-27 01:00:00
15,1,5,2025-03-25,102,94.69,BUY,2025-03-25 08:00:00
2,2,3,2025-03-03,461,80.54,BUY,2025-03-03 07:00:00
13,1,7,2025-03-06,434,61.24,SELL,2025-03-06 00:00:00
6,5,3,2025-01-14,426,97.82,BUY,2025-01-14 06:00:00
8,4,5,2025-08-03,375,89.58,SELL,2025-08-03 17:00:00
4,2,1,2025-03-20,173,111.43,SELL,2025-03-20 22:00:00
12,2,3,2025-11-29,211,72.94,BUY,2025-11-29 23:00:00
10,4,1,2025-12-25,15,77.39,BUY,2025-12-25 00:00:00
3,2,6,2025-09-05,103,69.56,SELL,2025-09-05 07:00:00
9,2,7,2025-01-31,140,81.65,BUY,2025-01-31 03:00:00
1,1,10,2025-04-08,411,59.04,SELL,2025-04-08 01:00:00
10,2,1,2025-04-26,96,110.91,SELL,2025-04-26 10:00:00
2,5,6,2025-11-11,150,87.75,SELL,2025-11-11 09:00:00
12,1,8,2025-07-21,361,135.79,BUY,2025-07-21 22:00:00
7,3,3,2025-01-12,386,90.09,SELL,2025-01-12 03:00:00
12,5,3,2025-01-24,464,100.22,BUY,2025-01-24 17:00:00
3,3,3,2025-03-24,464,79.57,SELL,2025-03-24 05:00:00
12,1,4,2025-12-31,143,64.77,SELL,2025-12-31 01:00:00
9,5,4,2025-04-28,203,57.02,BUY,2025-04-28 14:00:00
15,1,10,2025-07-05,118,126.65,BUY,2025-07-05 20:00:00
1,3,9,2025-01-12,55,109.05,BUY,2025-01-12 06:00:00
12,4,5,2025-11-15,434,108.78,SELL,2025-11-15 09:00:00
9,2,4,2025-10-06,242,94.75,BUY,2025-10-06 08:00:00
6,4,9,2025-02-22,198,117.93,SELL,2025-02-22 09:00:00
1,4,10,2025-12-10,484,150.61,BUY,2025-12-10 18:00:00
9,1,4,2025-08-12,393,155.65,BUY,2025-08-12 18:00:00
9,1,1,2025-07-22,428,119.93,SELL,2025-07-22 10:00:00
13,2,7,2025-12-24,125,82.64,SELL,2025-12-24 13:00:00
10,4,10,2025-10-19,330,63.61,BUY,2025-10-19 15:00:00
15,5,9,2025-01-06,294,87.42,SELL,2025-01-06 00:00:00
11,1,8,2025-10-15,26,138.93,BUY,2025-10-15 20:00:00
5,4,9,2025-04-06,430,56.33,BUY,2025-04-06 23:00:00
7,3,4,2025-07-22,369,91.93,BUY,2025-07-22 13:00:00
3,1,10,2025-05-02,327,51.8,BUY,2025-05-02 07:00:00
13,2,4,2025-10-29,261,80.12,BUY,2025-10-29 12:00:00
8,4,1,2025-08-20,290,152.29,BUY,2025-08-20 21:00:00
13,1,6,2025-09-30,220,44.08,SELL,2025-09-30 03:00:00
3,2,2,2025-02-16,431,70.22,SELL,2025-02-16 05:00:00
10,2,9,2025-10-16,310,55.29,BUY,2025-10-16 17:00:00
7,3,1,2025-02-22,432,65.17,SELL,2025-02-22 02:00:00
4,2,7,2025-12-07,119,90.84,SELL,2025-12-07 17:00:00
5,1,10,2025-03-10,17,74.61,BUY,2025-03-10 17:00:00
7,1,8,2025-11-03,424,205.79,SELL,2025-11-03 07:00:00
15,5,5,2025-09-04,223,77.49,SELL,2025-09-04 07:00:00
2,4,1,2025-05-04,141,70.74,BUY,2025-05-04 04:00:00
4,4,1,2025-08-31,66,155.65,SELL,2025-08-31 20:00:00
7,3,5,2025-07-28,406,73.69,SELL,2025-07-28 02:00:00
3,4,1,2025-09-26,351,51.62,SELL,2025-09-26 04:00:00
13,2,9,2025-12-28,135,90.16,BUY,2025-12-28 12:00:00
4,1,10,2025-11-14,36,81.49,SELL,2025-11-14 06:00:00
10,2,9,2025-03-13,71,100.07,BUY,2025-03-13 11:00:00
15,4,9,2025-12-06,42,86.16,SELL,2025-12-06 14:00:00
12,5,7,2025-05-26,320,53.34,BUY,2025-05-26 03:00:00
8,4,10,2025-11-16,440,131.1,BUY,2025-11-16 19:00:00
3,3,9,2025-03-15,180,125.51,SELL,2025-03-15 05:00:00
12,1,7,2025-03-17,183,71.96,BUY,2025-03-17 09:00:00
9,2,1,2025-08-19,285,141.73,BUY,2025-08-19 19:00:00
5,4,10,2025-09-10,207,46.85,SELL,2025-09-10 00:00:00
2,1,5,2025-02-17,17,93.33,BUY,2025-02-17 23:00:00
14,2,3,2025-08-17,113,156.7,BUY,2025-08-17 20:00:00
8,4,1,2025-10-07,209,64.99,SELL,2025-10-07 15:00:00
10,4,9,2025-09-20,456,71.35,BUY,2025-09-20 14:00:00
8,4,3,2025-07-17,286,129.1,BUY,2025-07-17 19:00:00
13,3,7,2025-12-17,217,87.06,SELL,2025-12-17 02:00:00
13,3,4,2025-07-15,118,69.64,SELL,2025-07-15 01:00:00
1,2,10,2025-04-15,213,100.23,BUY,2025-04-15 11:00:00
9,2,7,2025-05-04,50,176.0,BUY,2025-05-04 11:00:00
2,1,8,2025-05-23,157,115.65,BUY,2025-05-23 20:00:00
14,5,2,2025-11-09,45,69.26,BUY,2025-11-09 06:00:00
4,1,2,2025-06-14,103,131.65,SELL,2025-06-14 19:00:00
6,5,1,2025-06-04,381,91.67,SELL,2025-06-04 09:00:00
13,4,7,2025-06-18,118,68.08,SELL,2025-06-18 06:00:00
9,4,2,2025-01-30,218,86.34,BUY,2025-01-30 17:00:00
1,1,3,2025-10-30,204,66.59,BUY,2025-10-30 12:00:00
9,3,6,2025-10-20,232,59.61,BUY,2025-10-20 03:00:00
8,3,2,2025-12-22,104,76.85,BUY,2025-12-22 01:00:00
12,2,9,2025-03-14,436,119.78,BUY,2025-03-14 18:00:00
7,2,1,2025-02-20,48,103.68,SELL,2025-02-20 07:00:00
2,1,7,2025-02-02,24,88.16,BUY,2025-02-02 16:00:00
14,3,3,2025-04-23,187,109.24,SELL,2025-04-23 08:00:00
7,4,4,2025-10-22,147,64.6,BUY,2025-10-22 17:00:00
2,4,5,2025-07-29,112,170.92,SELL,2025-07-29 20:00:00
9,3,4,2025-10-24,315,78.69,BUY,2025-10-24 23:00:00
12,1,1,2025-06-04,115,119.61,SELL,2025-06-04 22:00:00
4,2,9,2025-08-29,85,78.3,BUY,2025-08-29 15:00:00
2,1,9,2025-11-26,353,75.29,BUY,2025-11-26 14:00:00
5,3,2,2025-04-23,374,50.87,BUY,2025-04-23 05:00:00
9,1,10,2025-01-27,78,78.44,BUY,2025-01-27 01:00:00
4,3,9,2025-06-04,433,77.77,BUY,2025-06-04 12:00:00
5,1,6,2025-10-13,44,110.47,BUY,2025-10-13 19:00:00
8,5,2,2025-11-17,312,61.24,BUY,2025-11-17 12:00:00
3,4,8,2025-09-24,271,120.97,BUY,2025-09-24 14:00:00
6,5,10,2025-10-30,68,71.96,BUY,2025-10-30 04:00:00
1,3,1,2025-03-06,258,117.34,BUY,2025-03-06 19:00:00
14,4,10,2025-06-24,456,105.23,BUY,2025-06-24 11:00:00
3,5,3,2025-11-20,142,66.8,SELL,2025-11-20 15:00:00
8,1,5,2025-01-02,398,99.67,SELL,2025-01-02 12:00:00
10,1,1,2025-03-16,155,87.12,SELL,2025-03-16 11:00:00
10,4,6,2025-09-19,75,110.66,SELL,2025-09-19 19:00:00
6,3,2,2025-12-02,59,142.5,SELL,2025-12-02 20:00:00
10,5,10,2025-12-03,376,85.9,BUY,2025-12-03 01:00:00
15,3,6,2025-06-11,161,56.81,BUY,2025-06-11 16:00:00
14,1,8,2025-09-05,200,46.41,SELL,2025-09-05 04:00:00
4,2,5,2025-12-14,460,86.62,SELL,2025-12-14 00:00:00
12,2,7,2025-09-21,337,106.64,SELL,2025-09-21 21:00:00
8,3,7,2025-08-28,340,95.04,SELL,2025-08-28 23:00:00
13,1,4,2025-09-28,159,49.45,SELL,2025-09-28 05:00:00
3,1,7,2025-07-31,267,76.25,SELL,2025-07-31 03:00:00
2,2,10,2025-01-28,382,87.57,SELL,2025-01-28 13:00:00
10,2,4,2025-11-29,257,56.85,SELL,2025-11-29 05:00:00
8,5,4,2025-09-24,282,54.51,SELL,2025-09-24 02:00:00
12,5,10,2025-11-25,455,81.79,BUY,2025-11-25 15:00:00
4,2,10,2025-01-18,108,102.19,BUY,2025-01-18 06:00:00
12,3,1,2025-10-13,174,100.96,BUY,2025-10-13 10:00:00
9,4,1,2025-12-22,269,90.15,BUY,2025-12-22 14:00:00
11,1,1,2025-04-24,110,62.47,BUY,2025-04-24 17:00:00
3,1,5,2025-06-12,203,115.16,BUY,2025-06-12 09:00:00
9,1,4,2025-04-01,128,91.53,SELL,2025-04-01 09:00:00
10,5,3,2025-03-20,247,68.33,SELL,2025-03-20 06:00:00
6,2,6,2025-09-26,129,121.61,BUY,2025-09-26 22:00:00
15,5,7,2025-07-10,396,112.58,SELL,2025-07-10 10:00:00
15,2,2,2025-03-05,86,62.03,SELL,2025-03-05 03:00:00
14,3,2,2025-01-24,173,144.47,BUY,2025-01-24 22:00:00
5,5,8,2025-04-30,346,93.05,BUY,2025-04-30 11:00:00
13,2,5,2025-05-28,46,75.9,SELL,2025-05-28 16:00:00
2,3,5,2025-07-06,75,110.0,SELL,2025-07-06 13:00:00
13,5,7,2025-01-03,364,96.91,SELL,2025-01-03 23:00:00
12,1,5,2025-05-05,179,64.56,BUY,2025-05-05 04:00:00
11,3,6,2025-08-17,353,143.39,BUY,2025-08-17 20:00:00
6,5,9,2025-07-18,435,88.35,BUY,2025-07-18 07:00:00
4,2,9,2025-12-03,472,138.6,SELL,2025-12-03 20:00:00
5,1,9,2025-01-02,283,95.71,BUY,2025-01-02 15:00:00
13,2,6,2025-08-12,92,129.17,BUY,2025-08-12 21:00:00
11,4,9,2025-11-12,298,37.75,SELL,2025-11-12 05:00:00
15,4,10,2025-03-21,245,43.61,SELL,2025-03-21 04:00:00
6,5,3,2025-04-03,190,100.15,BUY,2025-04-03 09:00:00
7,3,6,2025-07-19,48,161.21,BUY,2025-07-19 20:00:00
4,3,8,2025-07-11,52,147.89,SELL,2025-07-11 22:00:00
11,5,2,2025-02-23,46,135.76,SELL,2025-02-23 11:00:00
8,5,2,2025-12-27,374,118.04,BUY,2025-12-27 10:00:00
14,1,8,2025-02-03,255,97.99,BUY,2025-02-03 23:00:00
5,2,1,2025-04-15,495,74.45,SELL,2025-04-15 15:00:00
7,2,9,2025-01-11,283,82.76,BUY,2025-01-11 06:00:00
6,4,3,2025-07-21,396,73.76,SELL,2025-07-21 01:00:00
11,4,1,2025-09-29,10,79.07,SELL,2025-09-29 12:00:00
11,5,1,2025-01-18,448,108.57,SELL,2025-01-18 08:00:00
5,3,7,2025-10-07,84,71.67,SELL,2025-10-07 06:00:00
7,3,2,2025-06-04,263,121.89,SELL,2025-06-04 21:00:00
11,1,2,2025-01-05,71,134.69,SELL,2025-01-05 11:00:00
4,4,2,2025-07-08,484,65.01,BUY,2025-07-08 01:00:00
7,1,2,2025-03-01,160,60.7,SELL,2025-03-01 05:00:00
13,2,9,2025-10-31,74,104.27,BUY,2025-10-31 11:00:00
3,5,6,2025-01-11,215,86.5,SELL,2025-01-11 15:00:00
8,3,6,2025-10-30,361,68.15,BUY,2025-10-30 00:00:00
10,4,10,2025-05-04,64,98.89,SELL,2025-05-04 10:00:00
4,4,2,2025-04-06,303,55.39,SELL,2025-04-06 02:00:00
4,5,4,2025-12-31,330,119.01,SELL,2025-12-31 08:00:00
12,5,6,2025-12-15,24,147.33,BUY,2025-12-15 20:00:00
14,4,6,2025-03-03,283,58.61,BUY,2025-03-03 13:00:00
1,4,6,2025-07-26,241,113.29,SELL,2025-07-26 08:00:00
8,3,4,2025-09-03,259,59.52,BUY,2025-09-03 00:00:00
5,3,9,2025-08-22,92,73.28,BUY,2025-08-22 00:00:00
9,5,10,2025-10-23,228,95.23,BUY,2025-10-23 11:00:00
3,2,7,2025-01-25,167,96.64,BUY,2025-01-25 15:00:00
5,2,1,2025-09-19,39,72.34,BUY,2025-09-19 13:00:00
14,5,8,2025-04-05,370,42.62,SELL,2025-04-05 04:00:00
12,5,3,2025-01-15,430,150.57,SELL,2025-01-15 11:00:00
12,1,1,2025-12-15,118,64.78,SELL,2025-12-15 05:00:00
14,2,4,2025-07-29,89,76.59,SELL,2025-07-29 16:00:00
15,4,4,2025-07-05,490,77.05,BUY,2025-07-05 03:00:00
4,1,2,2025-10-14,469,54.79,BUY,2025-10-14 05:00:00
12,1,9,2025-08-26,187,123.16,BUY,2025-08-26 08:00:00
11,5,2,2025-05-07,455,75.45,BUY,2025-05-07 14:00:00
15,3,5,2025-04-29,196,66.24,SELL,2025-04-29 13:00:00
7,1,5,2025-11-24,297,47.79,SELL,2025-11-24 16:00:00
10,5,6,2025-10-03,16,111.36,SELL,2025-10-03 09:00:00
14,1,3,2025-02-22,300,94.37,SELL,2025-02-22 17:00:00
5,3,7,2025-04-05,361,114.78,BUY,2025-04-05 18:00:00
15,5,5,2025-04-13,51,117.16,BUY,2025-04-13 22:00:00
2,3,6,2025-04-18,405,88.83,SELL,2025-04-18 09:00:00
6,3,6,2025-06-02,229,57.07,BUY,2025-06-02 12:00:00
13,4,7,2025-02-14,167,100.1,BUY,2025-02-14 12:00:00
14,3,7,2025-08-21,379,75.9,SELL,2025-08-21 23:00:00
4,3,4,2025-09-06,405,22.44,BUY,2025-09-06 22:00:00
6,3,1,2025-07-21,308,64.78,SELL,2025-07-21 05:00:00
15,2,1,2025-03-23,414,79.48,BUY,2025-03-23 06:00:00
1,4,1,2025-12-12,286,0.48,BUY,2025-12-12 03:00:00
15,2,3,2025-05-09,225,113.31,BUY,2025-05-09 21:00:00
11,3,2,2025-08-10,467,91.73,SELL,2025-08-10 07:00:00
13,2,5,2025-02-27,469,146.02,SELL,2025-02-27 19:00:00
12,5,5,2025-06-28,455,56.53,BUY,2025-06-28 02:00:00
1,2,5,2025-04-06,318,49.79,BUY,2025-04-06 05:00:00
4,5,3,2025-05-14,37,91.85,BUY,2025-05-14 14:00:00
7,1,4,2025-05-02,129,217.59,BUY,2025-05-02 20:00:00
11,4,10,2025-10-21,347,71.61,BUY,2025-10-21 13:00:00
15,2,5,2025-12-19,476,103.22,BUY,2025-12-19 23:00:00
7,1,3,2025-03-09,184,97.65,SELL,2025-03-09 10:00:00
1,3,6,2025-12-23,124,161.22,SELL,2025-12-23 18:00:00
14,5,8,2025-09-03,258,65.27,BUY,2025-09-03 16:00:00
5,2,6,2025-11-23,410,120.75,BUY,2025-11-23 19:00:00
6,1,7,2025-10-22,376,57.63,SELL,2025-10-22 07:00:00
5,1,3,2025-12-20,492,103.92,BUY,2025-12-20 23:00:00
7,4,2,2025-02-26,107,70.6,BUY,2025-02-26 04:00:00
6,3,2,2025-08-20,416,87.24,BUY,2025-08-20 12:00:00
5,4,1,2025-08-09,358,126.64,SELL,2025-08-09 09:00:00
5,2,7,2025-04-11,84,130.19,BUY,2025-04-11 22:00:00
9,3,1,2025-06-01,53,43.82,BUY,2025-06-01 04:00:00
3,2,1,2025-04-12,15,42.62,BUY,2025-04-12 04:00:00
9,5,1,2025-05-07,11,93.99,BUY,2025-05-07 09:00:00
13,2,1,2025-09-14,299,82.21,BUY,2025-09-14 13:00:00
11,3,10,2025-12-29,249,81.91,SELL,2025-12-29 03:00:00
2,2,6,2025-11-22,163,56.41,BUY,2025-11-22 13:00:00
10,4,3,2025-02-28,319,143.94,SELL,2025-02-28 22:00:00
7,1,2,2025-10-07,348,62.39,SELL,2025-10-07 12:00:00
6,2,3,2025-12-30,46,128.69,BUY,2025-12-30 09:00:00
8,3,8,2025-10-04,94,82.55,BUY,2025-10-04 11:00:00
9,4,10,2025-05-31,260,124.68,BUY,2025-05-31 21:00:00
13,3,4,2025-08-10,290,116.82,BUY,2025-08-10 11:00:00
6,5,7,2025-02-01,452,121.19,BUY,2025-02-01 10:00:00
2,1,2,2025-04-08,319,125.19,SELL,2025-04-08 19:00:00
10,4,10,2025-01-31,385,96.96,SELL,2025-01-31 06:00:00
15,1,2,2025-07-25,212,88.14,BUY,2025-07-25 03:00:00
12,2,7,2025-04-21,398,117.99,SELL,2025-04-21 09:00:00
4,1,2,2025-04-28,495,66.87,BUY,2025-04-28 07:00:00
14,2,3,2025-05-17,314,80.17,BUY,2025-05-17 15:00:00
15,4,1,2025-05-05,38,99.46,BUY,2025-05-05 08:00:00
14,3,4,2025-06-08,54,44.92,BUY,2025-06-08 15:00:00
3,4,9,2025-11-25,143,44.84,BUY,2025-11-25 04:00:00
3,3,10,2025-09-12,264,39.99,BUY,2025-09-12 03:00:00
5,3,6,2025-01-26,206,110.64,SELL,2025-01-26 07:00:00
10,1,8,2025-09-15,292,47.79,BUY,2025-09-15 01:00:00
1,3,7,2025-11-21,346,63.57,BUY,2025-11-21 14:00:00
9,5,8,2025-08-21,478,60.03,SELL,2025-08-21 05:00:00
4,5,1,2025-01-27,55,102.23,SELL,2025-01-27 10:00:00
7,1,1,2025-02-14,392,142.12,BUY,2025-02-14 18:00:00
7,1,8,2025-03-21,62,115.86,BUY,2025-03-21 18:00:00
7,4,6,2025-01-25,137,99.72,BUY,2025-01-25 12:00:00
11,5,10,2025-05-15,440,69.72,SELL,2025-05-15 15:00:00
5,5,6,2025-09-22,163,80.24,SELL,2025-09-22 15:00:00
15,3,8,2025-06-09,414,124.99,BUY,2025-06-09 22:00:00
4,4,4,2025-03-24,13,77.03,BUY,2025-03-24 05:00:00
4,4,1,2025-07-30,240,86.0,SELL,2025-07-30 04:00:00
13,4,7,2025-09-12,433,90.55,SELL,2025-09-12 07:00:00
5,2,2,2025-10-06,51,98.31,BUY,2025-10-06 11:00:00
6,3,7,2025-09-01,499,71.38,SELL,2025-09-01 05:00:00
10,1,8,2025-10-10,45,55.14,SELL,2025-10-10 15:00:00
7,4,6,2025-08-22,97,80.65,BUY,2025-08-22 02:00:00
5,3,10,2025-06-09,480,77.16,BUY,2025-06-09 06:00:00
13,3,2,2025-05-22,113,43.39,BUY,2025-05-22 05:00:00
12,3,7,2025-09-04,389,99.36,BUY,2025-09-04 10:00:00
12,5,9,2025-03-16,99,52.88,BUY,2025-03-16 04:00:00
9,1,10,2025-06-03,40,74.87,BUY,2025-06-03 16:00:00
14,4,1,2025-10-28,158,96.88,SELL,2025-10-28 11:00:00
9,1,6,2025-07-29,45,141.32,BUY,2025-07-29 21:00:00
1,1,7,2025-09-21,460,62.22,BUY,2025-09-21 07:00:00
5,5,4,2025-12-27,180,74.24,BUY,2025-12-27 00:00:00
2,1,7,2025-01-04,209,126.57,SELL,2025-01-04 09:00:00
4,1,3,2025-09-19,131,56.15,SELL,2025-09-19 14:00:00
11,3,10,2025-10-19,120,59.79,BUY,2025-10-19 15:00:00
15,3,9,2025-02-28,292,108.5,SELL,2025-02-28 14:00:00
7,4,1,2025-11-05,295,104.65,SELL,2025-11-05 18:00:00
10,2,4,2025-03-03,22,64.18,BUY,2025-03-03 16:00:00
6,4,8,2025-05-30,96,121.24,BUY,2025-05-30 22:00:00
7,4,3,2025-11-30,32,67.67,BUY,2025-11-30 01:00:00
3,3,6,2025-06-24,153,60.05,BUY,2025-06-24 07:00:00
14,1,3,2025-06-03,182,99.44,SELL,2025-06-03 08:00:00
15,5,2,2025-11-15,213,69.22,SELL,2025-11-15 12:00:00
5,4,8,2025-06-29,51,46.12,SELL,2025-06-29 14:00:00
6,2,4,2025-03-15,370,82.02,SELL,2025-03-15 06:00:00
15,4,9,2025-04-19,484,56.95,SELL,2025-04-19 07:00:00
11,1,7,2025-08-23,84,89.22,SELL,2025-08-23 00:00:00
6,4,7,2025-08-31,419,73.04,BUY,2025-08-31 05:00:00
6,1,10,2025-06-10,397,62.25,SELL,2025-06-10 13:00:00
9,1,7,2025-04-06,62,73.81,BUY,2025-04-06 12:00:00
6,5,4,2025-03-04,101,55.59,SELL,2025-03-04 13:00:00
12,5,1,2025-12-17,88,82.64,BUY,2025-12-17 22:00:00
2,4,3,2025-11-11,271,164.4,SELL,2025-11-11 14:00:00
9,5,10,2025-06-27,105,54.71,SELL,2025-06-27 02:00:00
4,2,10,2025-10-19,478,62.89,BUY,2025-10-19 07:00:00
7,3,4,2025-01-05,200,153.77,BUY,2025-01-05 18:00:00
6,4,9,2025-07-03,206,102.25,SELL,2025-07-03 14:00:00
15,5,2,2025-04-08,37,121.59,BUY,2025-04-08 19:00:00
9,2,8,2025-02-13,364,124.78,BUY,2025-02-13 09:00:00
10,3,8,2025-10-16,258,76.82,BUY,2025-10-16 15:00:00
13,2,1,2025-01-01,10,123.1,BUY,2025-01-01 11:00:00
3,4,1,2025-11-29,317,61.0,SELL,2025-11-29 12:00:00
8,3,4,2025-11-24,431,88.78,SELL,2025-11-24 23:00:00
5,5,7,2025-09-23,74,64.13,SELL,2025-09-23 15:00:00
6,1,1,2025-10-23,273,126.91,BUY,2025-10-23 18:00:00
14,5,5,2025-06-03,495,43.89,SELL,2025-06-03 04:00:00
15,1,8,2025-09-12,132,61.68,SELL,2025-09-12 13:00:00
3,2,5,2025-08-13,42,142.0,BUY,2025-08-13 21:00:00
3,1,6,2025-05-08,283,76.16,BUY,2025-05-08 17:00:00
7,1,1,2025-03-26,349,114.14,BUY,2025-03-26 20:00:00
6,2,4,2025-05-07,70,116.05,BUY,2025-05-07 22:00:00
2,2,8,2025-01-23,223,87.7,BUY,2025-01-23 12:00:00
10,1,6,2025-01-04,480,87.39,BUY,2025-01-04 04:00:00
13,1,3,2025-05-08,80,129.56,BUY,2025-05-08 19:00:00
12,4,2,2025-01-01,157,99.94,SELL,2025-01-01 23:00:00
8,5,3,2025-08-02,142,124.25,BUY,2025-08-02 22:00:00
12,3,9,2025-01-29,105,84.74,SELL,2025-01-29 03:00:00
5,2,9,2025-10-05,73,105.36,BUY,2025-10-05 20:00:00
7,2,4,2025-06-27,374,119.72,BUY,2025-06-27 19:00:00
3,1,4,2025-09-07,452,-6.72,BUY,2025-09-07 12:00:00
15,2,2,2025-11-15,296,120.28,BUY,2025-11-15 20:00:00
10,5,7,2025-12-28,347,101.54,SELL,2025-12-28 16:00:00
5,4,1,2025-03-03,378,129.37,SELL,2025-03-03 21:00:00
12,4,5,2025-06-02,413,93.18,SELL,2025-06-02 11:00:00
3,1,2,2025-04-11,266,112.35,BUY,2025-04-11 19:00:00
12,1,9,2025-11-19,231,76.29,SELL,2025-11-19 12:00:00
3,3,7,2025-10-25,148,71.18,SELL,2025-10-25 15:00:00
12,5,10,2025-05-26,116,64.43,BUY,2025-05-26 15:00:00
14,2,4,2025-02-01,441,92.88,SELL,2025-02-01 12:00:00
1,1,3,2025-12-19,385,73.68,SELL,2025-12-19 00:00:00
11,3,6,2025-03-16,271,50.04,BUY,2025-03-16 03:00:00
3,4,8,2025-09-28,56,75.72,BUY,2025-09-28 07:00:00
7,2,6,2025-01-11,220,126.98,SELL,2025-01-11 18:00:00
11,4,10,2025-06-19,452,110.26,SELL,2025-06-19 19:00:00
9,4,3,2025-12-21,467,73.79,SELL,2025-12-21 02:00:00
1,5,3,2025-11-30,336,134.64,SELL,2025-11-30 22:00:00
15,1,5,2025-02-16,495,117.93,BUY,2025-02-16 14:00:00
4,1,10,2025-11-14,379,69.81,BUY,2025-11-14 23:00:00
